"","interval","steps","date"
"5445",725,50.9811320754717,2012-11-01
"5456",725,50.9811320754717,2012-11-10
"5464",725,50.9811320754717,2012-10-01
"5469",725,50.9811320754717,2012-11-04
"5483",725,50.9811320754717,2012-11-14
"5492",730,55.6792452830189,2012-11-30
"5494",730,55.6792452830189,2012-11-01
"5495",730,55.6792452830189,2012-10-01
"5500",730,55.6792452830189,2012-10-08
"5501",730,55.6792452830189,2012-11-10
"5510",730,55.6792452830189,2012-11-04
"5516",730,55.6792452830189,2012-11-09
"5551",730,55.6792452830189,2012-11-14
"5557",735,44.3207547169811,2012-11-10
"5562",735,44.3207547169811,2012-11-01
"5563",735,44.3207547169811,2012-11-30
"5565",735,44.3207547169811,2012-11-04
"5576",735,44.3207547169811,2012-11-09
"5584",735,44.3207547169811,2012-10-08
"5586",735,44.3207547169811,2012-10-01
"5611",735,44.3207547169811,2012-11-14
"5613",740,52.2641509433962,2012-11-10
"5615",740,52.2641509433962,2012-11-01
"5618",740,52.2641509433962,2012-11-30
"5640",740,52.2641509433962,2012-11-09
"5657",740,52.2641509433962,2012-10-01
"5659",740,52.2641509433962,2012-11-14
"5665",740,52.2641509433962,2012-10-08
"5673",740,52.2641509433962,2012-11-04
"5676",745,69.5471698113208,2012-11-01
"5690",745,69.5471698113208,2012-11-14
"5696",745,69.5471698113208,2012-11-30
"5697",745,69.5471698113208,2012-10-01
"5705",745,69.5471698113208,2012-10-08
"5715",745,69.5471698113208,2012-11-10
"5721",745,69.5471698113208,2012-11-09
"5723",745,69.5471698113208,2012-11-04
"5744",750,57.8490566037736,2012-11-01
"5750",750,57.8490566037736,2012-11-30
"5756",750,57.8490566037736,2012-11-10
"5761",750,57.8490566037736,2012-11-14
"5762",750,57.8490566037736,2012-11-09
"5772",750,57.8490566037736,2012-10-08
"5779",750,57.8490566037736,2012-10-01
"5792",750,57.8490566037736,2012-11-04
"5802",755,56.1509433962264,2012-11-01
"5804",755,56.1509433962264,2012-11-30
"5810",755,56.1509433962264,2012-11-09
"5812",755,56.1509433962264,2012-11-04
"5820",755,56.1509433962264,2012-10-01
"5840",755,56.1509433962264,2012-11-10
"5841",755,56.1509433962264,2012-10-08
"5854",755,56.1509433962264,2012-11-14
"5860",800,73.377358490566,2012-11-30
"5863",800,73.377358490566,2012-10-08
"5873",800,73.377358490566,2012-11-09
"5881",800,73.377358490566,2012-11-10
"5893",800,73.377358490566,2012-11-01
"5894",800,73.377358490566,2012-11-04
"5911",800,73.377358490566,2012-10-01
"5914",800,73.377358490566,2012-11-14
"5927",805,68.2075471698113,2012-11-30
"5928",805,68.2075471698113,2012-11-09
"5934",805,68.2075471698113,2012-11-10
"5936",805,68.2075471698113,2012-10-08
"5947",805,68.2075471698113,2012-11-04
"5961",805,68.2075471698113,2012-11-01
"5966",805,68.2075471698113,2012-10-01
"5976",805,68.2075471698113,2012-11-14
"5985",810,129.433962264151,2012-11-30
"5989",810,129.433962264151,2012-11-04
"5996",810,129.433962264151,2012-11-09
"6001",810,129.433962264151,2012-11-10
"6014",810,129.433962264151,2012-11-01
"6034",810,129.433962264151,2012-10-08
"6035",810,129.433962264151,2012-11-14
"6039",810,129.433962264151,2012-10-01
"6051",815,157.528301886792,2012-11-09
"6052",815,157.528301886792,2012-11-30
"6054",815,157.528301886792,2012-11-10
"6056",815,157.528301886792,2012-11-01
"6062",815,157.528301886792,2012-10-08
"6087",815,157.528301886792,2012-11-14
"6089",815,157.528301886792,2012-11-04
"6093",815,157.528301886792,2012-10-01
"6115",820,171.150943396226,2012-11-10
"6116",820,171.150943396226,2012-10-08
"6123",820,171.150943396226,2012-11-01
"6128",820,171.150943396226,2012-11-14
"6134",820,171.150943396226,2012-11-30
"6136",820,171.150943396226,2012-10-01
"6156",820,171.150943396226,2012-11-09
"6160",820,171.150943396226,2012-11-04
"6162",825,155.396226415094,2012-11-14
"6168",825,155.396226415094,2012-11-01
"6183",825,155.396226415094,2012-11-04
"6184",825,155.396226415094,2012-10-08
"6188",825,155.396226415094,2012-11-30
"6190",825,155.396226415094,2012-10-01
"6204",825,155.396226415094,2012-11-09
"6206",825,155.396226415094,2012-11-10
"6228",830,177.301886792453,2012-11-10
"6233",830,177.301886792453,2012-10-08
"6236",830,177.301886792453,2012-11-30
"6237",830,177.301886792453,2012-11-04
"6251",830,177.301886792453,2012-11-01
"6258",830,177.301886792453,2012-11-09
"6271",830,177.301886792453,2012-10-01
"6279",830,177.301886792453,2012-11-14
"6284",835,206.169811320755,2012-10-08
"6290",835,206.169811320755,2012-11-30
"6291",835,206.169811320755,2012-11-01
"6294",835,206.169811320755,2012-11-10
"6304",835,206.169811320755,2012-11-04
"6325",835,206.169811320755,2012-11-09
"6330",835,206.169811320755,2012-10-01
"6344",835,206.169811320755,2012-11-14
"6351",840,195.924528301887,2012-11-10
"6361",840,195.924528301887,2012-11-01
"6364",840,195.924528301887,2012-11-14
"6373",840,195.924528301887,2012-11-04
"6374",840,195.924528301887,2012-10-08
"6380",840,195.924528301887,2012-11-09
"6384",840,195.924528301887,2012-10-01
"6395",840,195.924528301887,2012-11-30
"6410",845,179.566037735849,2012-11-10
"6418",845,179.566037735849,2012-11-01
"6420",845,179.566037735849,2012-11-09
"6436",845,179.566037735849,2012-11-30
"6442",845,179.566037735849,2012-11-04
"6444",845,179.566037735849,2012-11-14
"6462",845,179.566037735849,2012-10-01
"6464",845,179.566037735849,2012-10-08
"6475",850,183.396226415094,2012-11-09
"6481",850,183.396226415094,2012-11-10
"6486",850,183.396226415094,2012-11-04
"6490",850,183.396226415094,2012-10-01
"6491",850,183.396226415094,2012-11-30
"6504",850,183.396226415094,2012-10-08
"6512",850,183.396226415094,2012-11-01
"6526",850,183.396226415094,2012-11-14
"6533",855,167.018867924528,2012-11-30
"6535",855,167.018867924528,2012-11-10
"6543",855,167.018867924528,2012-11-09
"6550",855,167.018867924528,2012-10-01
"6554",855,167.018867924528,2012-11-04
"6559",855,167.018867924528,2012-10-08
"6567",855,167.018867924528,2012-11-01
"6570",855,167.018867924528,2012-11-14
"6589",900,143.452830188679,2012-11-01
"6592",900,143.452830188679,2012-11-10
"6596",900,143.452830188679,2012-11-09
"6598",900,143.452830188679,2012-11-04
"6609",900,143.452830188679,2012-10-08
"6613",900,143.452830188679,2012-10-01
"6630",900,143.452830188679,2012-11-30
"6640",900,143.452830188679,2012-11-14
"6650",905,124.037735849057,2012-11-09
"6654",905,124.037735849057,2012-11-10
"6655",905,124.037735849057,2012-11-01
"6656",905,124.037735849057,2012-11-04
"6676",905,124.037735849057,2012-10-08
"6684",905,124.037735849057,2012-10-01
"6698",905,124.037735849057,2012-11-30
"6704",905,124.037735849057,2012-11-14
"6715",910,109.11320754717,2012-11-01
"6717",910,109.11320754717,2012-11-10
"6721",910,109.11320754717,2012-11-09
"6730",910,109.11320754717,2012-11-04
"6743",910,109.11320754717,2012-10-08
"6761",910,109.11320754717,2012-11-14
"6762",910,109.11320754717,2012-11-30
"6771",910,109.11320754717,2012-10-01
"6775",915,108.11320754717,2012-11-04
"6779",915,108.11320754717,2012-11-09
"6784",915,108.11320754717,2012-11-01
"6798",915,108.11320754717,2012-11-10
"6801",915,108.11320754717,2012-11-14
"6806",915,108.11320754717,2012-11-30
"6813",915,108.11320754717,2012-10-08
"6827",915,108.11320754717,2012-10-01
"6840",920,103.716981132075,2012-11-30
"6852",920,103.716981132075,2012-11-09
"6857",920,103.716981132075,2012-11-10
"6858",920,103.716981132075,2012-11-01
"6862",920,103.716981132075,2012-10-01
"6874",920,103.716981132075,2012-11-14
"6885",920,103.716981132075,2012-11-04
"6891",920,103.716981132075,2012-10-08
"6894",925,95.9622641509434,2012-11-04
"6900",925,95.9622641509434,2012-11-09
"6902",925,95.9622641509434,2012-11-01
"6911",925,95.9622641509434,2012-11-10
"6941",925,95.9622641509434,2012-10-01
"6945",925,95.9622641509434,2012-10-08
"6949",925,95.9622641509434,2012-11-14
"6950",925,95.9622641509434,2012-11-30
"6958",930,66.2075471698113,2012-11-01
"6962",930,66.2075471698113,2012-11-09
"6969",930,66.2075471698113,2012-11-10
"6973",930,66.2075471698113,2012-10-01
"6989",930,66.2075471698113,2012-11-30
"6990",930,66.2075471698113,2012-10-08
"6993",930,66.2075471698113,2012-11-04
"6999",930,66.2075471698113,2012-11-14
"7017",935,45.2264150943396,2012-11-10
"7020",935,45.2264150943396,2012-11-09
"7024",935,45.2264150943396,2012-11-01
"7032",935,45.2264150943396,2012-10-08
"7040",935,45.2264150943396,2012-10-01
"7058",935,45.2264150943396,2012-11-30
"7062",935,45.2264150943396,2012-11-04
"7076",935,45.2264150943396,2012-11-14
"7077",940,24.7924528301887,2012-11-10
"7086",940,24.7924528301887,2012-10-08
"7088",940,24.7924528301887,2012-11-09
"7106",940,24.7924528301887,2012-11-14
"7108",940,24.7924528301887,2012-10-01
"7112",940,24.7924528301887,2012-11-30
"7115",940,24.7924528301887,2012-11-01
"7116",940,24.7924528301887,2012-11-04
"7141",945,38.7547169811321,2012-10-08
"7145",945,38.7547169811321,2012-11-01
"7154",945,38.7547169811321,2012-11-30
"7164",945,38.7547169811321,2012-11-14
"7168",945,38.7547169811321,2012-11-09
"7183",945,38.7547169811321,2012-11-10
"7189",945,38.7547169811321,2012-10-01
"7192",945,38.7547169811321,2012-11-04
"7202",950,34.9811320754717,2012-11-04
"7204",950,34.9811320754717,2012-11-14
"7206",950,34.9811320754717,2012-11-30
"7210",950,34.9811320754717,2012-11-09
"7228",950,34.9811320754717,2012-11-10
"7247",950,34.9811320754717,2012-10-01
"7250",950,34.9811320754717,2012-11-01
"7252",950,34.9811320754717,2012-10-08
"7260",955,21.0566037735849,2012-11-09
"7269",955,21.0566037735849,2012-11-10
"7275",955,21.0566037735849,2012-11-30
"7290",955,21.0566037735849,2012-10-01
"7296",955,21.0566037735849,2012-11-01
"7305",955,21.0566037735849,2012-10-08
"7310",955,21.0566037735849,2012-11-04
"7314",955,21.0566037735849,2012-11-14
"7322",1000,40.5660377358491,2012-11-10
"7325",1000,40.5660377358491,2012-11-09
"7348",1000,40.5660377358491,2012-10-08
"7357",1000,40.5660377358491,2012-10-01
"7359",1000,40.5660377358491,2012-11-30
"7363",1000,40.5660377358491,2012-11-04
"7375",1000,40.5660377358491,2012-11-01
"7379",1000,40.5660377358491,2012-11-14
"7390",1005,26.9811320754717,2012-11-09
"7393",1005,26.9811320754717,2012-11-04
"7402",1005,26.9811320754717,2012-10-08
"7409",1005,26.9811320754717,2012-11-14
"7416",1005,26.9811320754717,2012-11-01
"7418",1005,26.9811320754717,2012-11-10
"7428",1005,26.9811320754717,2012-11-30
"7437",1005,26.9811320754717,2012-10-01
"7443",1010,42.4150943396226,2012-11-10
"7445",1010,42.4150943396226,2012-11-09
"7446",1010,42.4150943396226,2012-11-30
"7462",1010,42.4150943396226,2012-11-01
"7463",1010,42.4150943396226,2012-11-14
"7474",1010,42.4150943396226,2012-11-04
"7484",1010,42.4150943396226,2012-10-08
"7488",1010,42.4150943396226,2012-10-01
"7511",1015,52.6603773584906,2012-10-08
"7513",1015,52.6603773584906,2012-11-09
"7515",1015,52.6603773584906,2012-11-10
"7528",1015,52.6603773584906,2012-11-04
"7530",1015,52.6603773584906,2012-11-14
"7535",1015,52.6603773584906,2012-10-01
"7551",1015,52.6603773584906,2012-11-30
"7562",1015,52.6603773584906,2012-11-01
"7569",1020,38.9245283018868,2012-11-04
"7577",1020,38.9245283018868,2012-10-01
"7585",1020,38.9245283018868,2012-11-14
"7605",1020,38.9245283018868,2012-11-30
"7609",1020,38.9245283018868,2012-10-08
"7615",1020,38.9245283018868,2012-11-09
"7619",1020,38.9245283018868,2012-11-10
"7622",1020,38.9245283018868,2012-11-01
"7631",1025,50.7924528301887,2012-10-01
"7636",1025,50.7924528301887,2012-11-04
"7646",1025,50.7924528301887,2012-11-30
"7648",1025,50.7924528301887,2012-11-09
"7650",1025,50.7924528301887,2012-10-08
"7658",1025,50.7924528301887,2012-11-14
"7667",1025,50.7924528301887,2012-11-01
"7682",1025,50.7924528301887,2012-11-10
"7688",1030,44.2830188679245,2012-10-01
"7694",1030,44.2830188679245,2012-11-04
"7704",1030,44.2830188679245,2012-10-08
"7714",1030,44.2830188679245,2012-11-30
"7728",1030,44.2830188679245,2012-11-09
"7734",1030,44.2830188679245,2012-11-01
"7738",1030,44.2830188679245,2012-11-14
"7744",1030,44.2830188679245,2012-11-10
"7751",1035,37.4150943396226,2012-11-14
"7753",1035,37.4150943396226,2012-11-04
"7762",1035,37.4150943396226,2012-10-08
"7769",1035,37.4150943396226,2012-11-09
"7774",1035,37.4150943396226,2012-11-01
"7777",1035,37.4150943396226,2012-11-10
"7784",1035,37.4150943396226,2012-11-30
"7790",1035,37.4150943396226,2012-10-01
"7812",1040,34.6981132075472,2012-11-14
"7816",1040,34.6981132075472,2012-10-01
"7818",1040,34.6981132075472,2012-11-01
"7819",1040,34.6981132075472,2012-11-09
"7830",1040,34.6981132075472,2012-11-10
"7840",1040,34.6981132075472,2012-11-30
"7844",1040,34.6981132075472,2012-11-04
"7845",1040,34.6981132075472,2012-10-08
"7873",1045,28.3396226415094,2012-11-09
"7880",1045,28.3396226415094,2012-10-01
"7887",1045,28.3396226415094,2012-11-01
"7889",1045,28.3396226415094,2012-10-08
"7901",1045,28.3396226415094,2012-11-04
"7908",1045,28.3396226415094,2012-11-30
"7911",1045,28.3396226415094,2012-11-10
"7926",1045,28.3396226415094,2012-11-14
"7931",1050,25.0943396226415,2012-11-09
"7939",1050,25.0943396226415,2012-11-30
"7948",1050,25.0943396226415,2012-10-01
"7951",1050,25.0943396226415,2012-10-08
"7954",1050,25.0943396226415,2012-11-10
"7967",1050,25.0943396226415,2012-11-04
"7969",1050,25.0943396226415,2012-11-14
"7982",1050,25.0943396226415,2012-11-01
"8002",1055,31.9433962264151,2012-11-04
"8004",1055,31.9433962264151,2012-10-08
"8006",1055,31.9433962264151,2012-11-30
"8014",1055,31.9433962264151,2012-11-14
"8017",1055,31.9433962264151,2012-10-01
"8036",1055,31.9433962264151,2012-11-01
"8043",1055,31.9433962264151,2012-11-10
"8047",1055,31.9433962264151,2012-11-09
"8058",1100,31.3584905660377,2012-10-08
"8064",1100,31.3584905660377,2012-11-30
"8065",1100,31.3584905660377,2012-11-10
"8068",1100,31.3584905660377,2012-11-04
"8086",1100,31.3584905660377,2012-11-09
"8097",1100,31.3584905660377,2012-11-14
"8101",1100,31.3584905660377,2012-10-01
"8110",1100,31.3584905660377,2012-11-01
"8117",1105,29.6792452830189,2012-10-08
"8121",1105,29.6792452830189,2012-11-04
"8126",1105,29.6792452830189,2012-11-09
"8142",1105,29.6792452830189,2012-10-01
"8150",1105,29.6792452830189,2012-11-14
"8159",1105,29.6792452830189,2012-11-01
"8161",1105,29.6792452830189,2012-11-10
"8163",1105,29.6792452830189,2012-11-30
"8186",1110,21.3207547169811,2012-11-01
"8190",1110,21.3207547169811,2012-11-14
"8194",1110,21.3207547169811,2012-11-09
"8195",1110,21.3207547169811,2012-11-30
"8200",1110,21.3207547169811,2012-11-04
"8202",1110,21.3207547169811,2012-11-10
"8209",1110,21.3207547169811,2012-10-01
"8215",1110,21.3207547169811,2012-10-08
"8236",1115,25.5471698113208,2012-11-14
"8242",1115,25.5471698113208,2012-11-01
"8256",1115,25.5471698113208,2012-11-10
"8257",1115,25.5471698113208,2012-10-08
"8263",1115,25.5471698113208,2012-10-01
"8264",1115,25.5471698113208,2012-11-30
"8266",1115,25.5471698113208,2012-11-04
"8277",1115,25.5471698113208,2012-11-09
"8297",1120,28.377358490566,2012-11-10
"8299",1120,28.377358490566,2012-10-08
"8302",1120,28.377358490566,2012-11-04
"8305",1120,28.377358490566,2012-10-01
"8312",1120,28.377358490566,2012-11-01
"8318",1120,28.377358490566,2012-11-09
"8320",1120,28.377358490566,2012-11-30
"8326",1120,28.377358490566,2012-11-14
"8362",1125,26.4716981132075,2012-10-08
"8363",1125,26.4716981132075,2012-11-04
"8365",1125,26.4716981132075,2012-11-01
"8367",1125,26.4716981132075,2012-10-01
"8374",1125,26.4716981132075,2012-11-30
"8409",1125,26.4716981132075,2012-11-10
"8416",1125,26.4716981132075,2012-11-09
"8418",1125,26.4716981132075,2012-11-14
"8419",1130,33.4339622641509,2012-10-08
"8420",1130,33.4339622641509,2012-11-04
"8428",1130,33.4339622641509,2012-11-01
"8442",1130,33.4339622641509,2012-11-30
"8448",1130,33.4339622641509,2012-11-10
"8453",1130,33.4339622641509,2012-11-14
"8455",1130,33.4339622641509,2012-10-01
"8471",1130,33.4339622641509,2012-11-09
"8483",1135,49.9811320754717,2012-10-08
"8486",1135,49.9811320754717,2012-11-04
"8492",1135,49.9811320754717,2012-11-01
"8510",1135,49.9811320754717,2012-11-09
"8512",1135,49.9811320754717,2012-10-01
"8520",1135,49.9811320754717,2012-11-14
"8524",1135,49.9811320754717,2012-11-30
"8527",1135,49.9811320754717,2012-11-10
"8541",1140,42.0377358490566,2012-11-04
"8556",1140,42.0377358490566,2012-11-01
"8560",1140,42.0377358490566,2012-11-14
"8564",1140,42.0377358490566,2012-11-09
"8565",1140,42.0377358490566,2012-11-30
"8585",1140,42.0377358490566,2012-11-10
"8589",1140,42.0377358490566,2012-10-01
"8594",1140,42.0377358490566,2012-10-08
"8606",1145,44.6037735849057,2012-11-14
"8610",1145,44.6037735849057,2012-11-30
"8625",1145,44.6037735849057,2012-11-01
"8628",1145,44.6037735849057,2012-11-04
"8632",1145,44.6037735849057,2012-11-09
"8638",1145,44.6037735849057,2012-10-08
"8639",1145,44.6037735849057,2012-11-10
"8642",1145,44.6037735849057,2012-10-01
"8671",1150,46.0377358490566,2012-11-01
"8672",1150,46.0377358490566,2012-10-08
"8674",1150,46.0377358490566,2012-11-30
"8675",1150,46.0377358490566,2012-10-01
"8676",1150,46.0377358490566,2012-11-04
"8688",1150,46.0377358490566,2012-11-09
"8693",1150,46.0377358490566,2012-11-10
"8718",1150,46.0377358490566,2012-11-14
"8728",1155,59.188679245283,2012-10-08
"8733",1155,59.188679245283,2012-11-09
"8738",1155,59.188679245283,2012-11-04
"8743",1155,59.188679245283,2012-11-01
"8749",1155,59.188679245283,2012-11-10
"8757",1155,59.188679245283,2012-10-01
"8769",1155,59.188679245283,2012-11-14
"8771",1155,59.188679245283,2012-11-30
"8786",1200,63.8679245283019,2012-10-08
"8790",1200,63.8679245283019,2012-11-10
"8797",1200,63.8679245283019,2012-11-09
"8798",1200,63.8679245283019,2012-10-01
"8802",1200,63.8679245283019,2012-11-04
"8812",1200,63.8679245283019,2012-11-30
"8816",1200,63.8679245283019,2012-11-01
"8832",1200,63.8679245283019,2012-11-14
"8846",1205,87.6981132075472,2012-11-04
"8847",1205,87.6981132075472,2012-11-10
"8854",1205,87.6981132075472,2012-11-01
"8859",1205,87.6981132075472,2012-10-08
"8890",1205,87.6981132075472,2012-11-14
"8891",1205,87.6981132075472,2012-11-09
"8894",1205,87.6981132075472,2012-11-30
"8895",1205,87.6981132075472,2012-10-01
"8908",1210,94.8490566037736,2012-11-10
"8914",1210,94.8490566037736,2012-11-01
"8917",1210,94.8490566037736,2012-11-14
"8919",1210,94.8490566037736,2012-11-04
"8927",1210,94.8490566037736,2012-11-30
"8932",1210,94.8490566037736,2012-11-09
"8959",1210,94.8490566037736,2012-10-01
"8966",1210,94.8490566037736,2012-10-08
"8980",1215,92.7735849056604,2012-11-30
"8983",1215,92.7735849056604,2012-11-14
"8995",1215,92.7735849056604,2012-10-08
"9002",1215,92.7735849056604,2012-11-09
"9004",1215,92.7735849056604,2012-10-01
"9008",1215,92.7735849056604,2012-11-04
"9011",1215,92.7735849056604,2012-11-10
"9019",1215,92.7735849056604,2012-11-01
"9031",1220,63.3962264150943,2012-11-14
"9045",1220,63.3962264150943,2012-10-01
"9050",1220,63.3962264150943,2012-10-08
"9052",1220,63.3962264150943,2012-11-01
"9057",1220,63.3962264150943,2012-11-30
"9058",1220,63.3962264150943,2012-11-09
"9073",1220,63.3962264150943,2012-11-10
"9078",1220,63.3962264150943,2012-11-04
"9095",1225,50.1698113207547,2012-11-04
"9109",1225,50.1698113207547,2012-11-10
"9112",1225,50.1698113207547,2012-11-09
"9114",1225,50.1698113207547,2012-11-30
"9117",1225,50.1698113207547,2012-10-08
"9120",1225,50.1698113207547,2012-11-01
"9127",1225,50.1698113207547,2012-10-01
"9144",1225,50.1698113207547,2012-11-14
"9155",1230,54.4716981132075,2012-11-01
"9162",1230,54.4716981132075,2012-11-04
"9170",1230,54.4716981132075,2012-10-08
"9174",1230,54.4716981132075,2012-11-10
"9179",1230,54.4716981132075,2012-11-09
"9195",1230,54.4716981132075,2012-10-01
"9202",1230,54.4716981132075,2012-11-30
"9205",1230,54.4716981132075,2012-11-14
